source	canonical_id_left	name_left	role_left	word	lemma	index	negated	original_ids_left	gender_left	name_variants_left	canonical_id_right	name_right	role_right	original_ids_right	gender_right	name_variants_right
avp	55	Lawrence John Wargrave	agent	murdered	murder	25170	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	119	Edward Seton	patient	[119]	m	['Seton', 'Edward Seton', 'one Edward Seton', 'The Seton']
avp	55	Lawrence John Wargrave	agent	sent	send	34515	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	94	Ethel Rogers	agent	seen	see	7075	False	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']	56	Owen	patient	[56, 89, 95, 122, 127]	f	['Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen']
avp	94	Ethel Rogers	agent	followed	follow	23006	False	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']	84	Edward George Armstrong	patient	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	90	Anthony James Marston	agent	lifted	lift	34497	False	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	71	Philip Lombard	agent	lifted	lift	34497	False	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	gave	give	37306	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	55	Lawrence John Wargrave	agent	said	say	12605	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	90	Anthony James Marston	patient	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']
avp	55	Lawrence John Wargrave	agent	tell	tell	45766	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	93	William Henry Blore	patient	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	80	John Gordon Macarthur	agent	liked	like	17778	False	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	80	John Gordon Macarthur	agent	married	marry	42718	False	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']	159	Elsie MacPherson	patient	[159]	m	['Elsie MacPherson']
avp	140	Leslie Macarthur	agent	liked	like	17794	False	[140]	f	['Leslie', 'Leslie Leslie']	80	John Gordon Macarthur	patient	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
avp	84	Edward George Armstrong	agent	killed	kill	37366	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	80	John Gordon Macarthur	patient	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
avp	90	Anthony James Marston	agent	oversleeps	oversleep	25870	False	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']	94	Ethel Rogers	patient	[94, 153]	m	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	113	Arthur Richmond	agent	loved	love	17911	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	113	Arthur Richmond	agent	see	see	17916	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	113	Arthur Richmond	agent	loved	love	17942	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	140	Leslie Macarthur	agent	teased	tease	17859	False	[140]	f	['Leslie', 'Leslie Leslie']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18224	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18250	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18348	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	told	tell	18397	True	[141]	m	['Armitage', 'young Armitage']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	141	Armitage	agent	found	find	18402	False	[141]	m	['Armitage', 'young Armitage']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
svo	71	Philip Lombard	agent	got	get	1140	False	[71]	m	['He']	71	Philip Lombard	patient	[71]	m	['to keep his mind on the job']
svo	71	Philip Lombard	agent	empowered	empower	1319	False	[71]	m	['I']	71	Philip Lombard	patient	[72, 8, 9]	m	['to hand you one hundred guineas in return for which you will travel to Sticklehaven , Devon']
svo	71	Philip Lombard	agent	hold	hold	1367	False	[72]	m	['you']	71	Philip Lombard	patient	[72]	m	['yourself']
svo	71	Philip Lombard	agent	said	say	1379	False	[71]	m	['Lombard']	71	Philip Lombard	patient	[71]	m	['Fingering his small moustache']
svo	71	Philip Lombard	agent	going	go	1569	False	[71]	m	['he']	71	Philip Lombard	patient	[2, 71]	m	['to enjoy himself at Indian Island']
svo	84	Edward George Armstrong	agent	driving	drive	2387	False	[86]	m	['Dr. Armstrong']	74	Isaac Morris	patient	[74]	m	['Morris']
svo	84	Edward George Armstrong	agent	managed	manage	2804	False	[86]	m	['he']	84	Edward George Armstrong	patient	[86]	m	['to pull himself together in time after that business ten no , fifteen years ago']
svo	90	Anthony James Marston	agent	stretched	stretch	3150	False	[90]	m	['he']	90	Anthony James Marston	patient	[90]	m	['himself']
svo	93	William Henry Blore	agent	stood	stand	3410	False	[93]	m	['He']	93	William Henry Blore	patient	[93]	m	['himself']
svo	93	William Henry Blore	agent	scrutinized	scrutinize	3413	False	[93]	m	['He']	93	William Henry Blore	patient	[93]	m	['himself']
svo	56	Owen	agent	wired	wire	4544	False	[95]		['she']	125	Vera Elizabeth Claythorne	patient	[125]	f	['me']
svo	55	Lawrence John Wargrave	agent	seemed	seem	5371	False	[55]	m	['He']	55	Lawrence John Wargrave	patient	[369, 55]	m	['to be wishing that he could order the court to be cleared']
svo	76	Emily Brent	agent	permitted	permit	5718	False	[76]	f	['Miss Brent']	76	Emily Brent	patient	[76]	f	['herself']
svo	91	Badger Berkeley	agent	thinking	think	6705	False	[91]	m	['Badger']	90	Anthony James Marston	patient	[92]	m	['to let him in for this']
svo	84	Edward George Armstrong	agent	Remember	remember	8183	False	[86]	m	['Armstrong']	84	Edward George Armstrong	patient	[86]	m	['him']
svo	55	Lawrence John Wargrave	agent	asked	ask	8499	False	[338]	m	['Judge']	55	Lawrence John Wargrave	patient	[55]	m	['him']
svo	93	William Henry Blore	agent	mean	mean	8700	True	[93]	m	['He']	93	William Henry Blore	patient	[93]	m	['to bungle his job']
svo	93	William Henry Blore	agent	thought	think	8726	False	[93]	m	['He']	93	William Henry Blore	patient	[1976, 1977, 93]	m	['Remember this island when I was a kid']
svo	55	Lawrence John Wargrave	agent	grunted	grunt	9336	False	[55]	m	['Mr. Justice Wargrave']	55	Lawrence John Wargrave	patient	[55]	m	['himself']
svo	55	Lawrence John Wargrave	agent	helped	help	9344	False	[55]	m	['Mr. Justice Wargrave']	55	Lawrence John Wargrave	patient	[55]	m	['himself']
svo	55	Lawrence John Wargrave	agent	came	come	9652	False	[338]	m	['judge']	76	Emily Brent	patient	[76]	f	['Emily Brent']
svo	55	Lawrence John Wargrave	agent	sat	sit	9654	False	[338]	m	['judge']	76	Emily Brent	patient	[76]	f	['Emily Brent']
svo	94	Ethel Rogers	agent	like	like	11132	False	[94]	f	['I']	84	Edward George Armstrong	patient	[287]	m	"['to know "" He was interrupted']"
svo	55	Lawrence John Wargrave	agent	said	say	11292	False	[55]	m	['Mr. Justice Wargrave']	55	Lawrence John Wargrave	patient	[55]	m	['Let me get this quite clear']
svo	90	Anthony James Marston	agent	said	say	11610	False	[90]	m	['Tony Marston']	90	Anthony James Marston	patient	[90, 1891]	m	['Do n't know about you , sir , but I could do with a drink']
svo	94	Ethel Rogers	agent	tell	tell	11857	False	[94]	f	['you']	94	Ethel Rogers	patient	[94]	f	['me']
svo	55	Lawrence John Wargrave	agent	asked	ask	13257	False	[55]	m	['Mr. Justice Wargrave']	56	Owen	patient	[0, 122]		['Enclosed a handsome money order for expenses and instructed me as to what he wanted done']
svo	90	Anthony James Marston	agent	looked	look	14895	False	[92]	m	['He']	90	Anthony James Marston	patient	[92]	m	['himself']
svo	90	Anthony James Marston	agent	went	go	14909	False	[92]	m	['He']	90	Anthony James Marston	patient	[92]	m	['himself']
svo	90	Anthony James Marston	agent	helped	help	14916	False	[92]	m	['He']	90	Anthony James Marston	patient	[92]	m	['himself']
svo	71	Philip Lombard	agent	said	say	14983	False	[71]	m	['Lombard']	94	Ethel Rogers	patient	[94]	f	['Go ahead , Rogers']
svo	93	William Henry Blore	agent	said	say	15211	False	[93]	m	['He']	133	Jennifer Brady	patient	[133]	f	['Came into a little something at her death , though ?']
svo	94	Ethel Rogers	agent	drew	draw	15229	False	[94]	f	['Rogers']	94	Ethel Rogers	patient	[94]	f	['himself']
svo	76	Emily Brent	agent	glanced	glance	15506	False	[76]	f	['Emily Brent']	76	Emily Brent	patient	[76]	f	['herself']
svo	76	Emily Brent	agent	drew	draw	15513	False	[76]	f	['Emily Brent']	76	Emily Brent	patient	[76]	f	['herself']
svo	84	Edward George Armstrong	agent	kill	kill	16798	False	[86]	m	['he']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	84	Edward George Armstrong	agent	enjoying	enjoy	16809	False	[86]	m	['He']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	90	Anthony James Marston	agent	go	go	16917	False	[92]	m	['Anthony Marston']	90	Anthony James Marston	patient	[92]	m	['himself']
svo	90	Anthony James Marston	agent	help	help	16920	False	[92]	m	['Anthony Marston']	90	Anthony James Marston	patient	[92]	m	['himself']
svo	80	John Gordon Macarthur	agent	kept	keep	17769	False	[80]	m	['he']	113	Arthur Richmond	patient	[113]	m	['seeing Arthur Richmond 's face']
svo	140	Leslie Macarthur	agent	ragged	rag	17867	False	[140]	f	['She']	113	Arthur Richmond	patient	[113]	m	['him']
svo	113	Arthur Richmond	agent	believed	believe	17947	False	[113]	m	['he']	140	Leslie Macarthur	patient	[140]	f	['Leslie']
svo	113	Arthur Richmond	agent	tried	try	18140	False	[113]	m	['He']	113	Arthur Richmond	patient	[113]	m	['to make his manner to Richmond']
svo	84	Edward George Armstrong	agent	wrapped	wrap	20119	False	[86]	m	['He']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	84	Edward George Armstrong	agent	straightened	straighten	20160	False	[86]	m	['he']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	84	Edward George Armstrong	agent	said	say	20256	False	[86]	m	['he']	84	Edward George Armstrong	patient	[737, 94]	m	"['Doctor ? "" Rogers stared']"
svo	71	Philip Lombard	agent	feel	feel	22800	False	[71]	m	['I']	84	Edward George Armstrong	patient	[86]	m	['you']
svo	84	Edward George Armstrong	agent	said	say	22968	False	[86]	m	['He']	84	Edward George Armstrong	patient	[86]	m	['Pull yourself together']
svo	76	Emily Brent	agent	understand	understand	23942	False	[76]	f	['I']	76	Emily Brent	patient	[76]	f	['you']
svo	109	Beatrice Taylor	agent	killed	kill	24347	False	[109]	f	['She']	109	Beatrice Taylor	patient	[109]	f	['herself']
svo	109	Beatrice Taylor	agent	threw	throw	24355	False	[109]	f	['she']	109	Beatrice Taylor	patient	[109]	f	['herself']
svo	76	Emily Brent	agent	blame	blame	24401	True	[76]	f	['you']	76	Emily Brent	patient	[76]	f	['yourself']
svo	76	Emily Brent	agent	drew	draw	24407	False	[76]	f	['Emily Brent']	76	Emily Brent	patient	[76]	f	['herself']
svo	90	Anthony James Marston	agent	meant	mean	25561	False	[92]	m	['Anthony Marston']	90	Anthony James Marston	patient	[296, 92]	m	['to do away with himself before he came here']
svo	90	Anthony James Marston	agent	dies	die	25857	False	[92]	m	['Anthony Marston']	94	Ethel Rogers	patient	[153]	f	['herself']
svo	94	Ethel Rogers	agent	choking	choke	25861	False	[153]	f	['Mother Rogers']	94	Ethel Rogers	patient	[153]	f	['herself']
svo	94	Ethel Rogers	agent	oversleeps	oversleep	25870	False	[153]	f	['Mother Rogers']	94	Ethel Rogers	patient	[153]	f	['herself']
svo	93	William Henry Blore	agent	recovered	recover	29734	False	[93]	m	['Blore']	93	William Henry Blore	patient	[93]	m	['himself']
svo	84	Edward George Armstrong	agent	said	say	30304	False	[737]	m	['You']	84	Edward George Armstrong	patient	[737]	m	['yourself']
svo	55	Lawrence John Wargrave	agent	express	express	32767	False	[338]	m	['I']	55	Lawrence John Wargrave	patient	[338]	m	['myself']
svo	55	Lawrence John Wargrave	agent	said	say	32919	False	[55]	m	['Wargrave']	71	Philip Lombard	patient	[71]	m	['Lombard']
svo	55	Lawrence John Wargrave	agent	like	like	33514	True	[55]	m	['he']	55	Lawrence John Wargrave	patient	[338]	m	['me']
svo	94	Ethel Rogers	agent	lifted	lift	34497	False	[94]	f	['Mrs. Rogers']	90	Anthony James Marston	patient	[92]	m	['Anthony Marston']
svo	94	Ethel Rogers	agent	lifted	lift	34497	False	[94]	f	['Mrs. Rogers']	71	Philip Lombard	patient	[97]	m	['Mr. Lombard']
svo	94	Ethel Rogers	agent	lifted	lift	34497	False	[94]	f	['Mrs. Rogers']	84	Edward George Armstrong	patient	[86]	m	['Dr. Armstrong']
svo	93	William Henry Blore	agent	get	get	34772	True	[157]	m	['I']	93	William Henry Blore	patient	[157]	m	['you']
svo	125	Vera Elizabeth Claythorne	agent	said	say	36916	False	[125]	f	['Vera']	71	Philip Lombard	patient	[71]	m	['Thank you']
svo	55	Lawrence John Wargrave	agent	gets	get	37152	False	[55]	m	['He']	55	Lawrence John Wargrave	patient	[55]	m	['to see himself as all powerful , as holding the power of life and death']
svo	84	Edward George Armstrong	agent	put	put	37248	False	[287]	m	['doctor']	84	Edward George Armstrong	patient	[287]	m	['him']
svo	93	William Henry Blore	agent	got	get	37671	False	[93]	m	['You']	93	William Henry Blore	patient	[93]	m	['you']
svo	93	William Henry Blore	agent	said	say	37762	False	[93]	m	['Blore']	94	Ethel Rogers	patient	[1180, 94]	f	['Got any ideas yourself , Rogers']
svo	84	Edward George Armstrong	agent	said	say	38133	False	[86]	m	['Armstrong']	55	Lawrence John Wargrave	patient	[338, 86]	m	"['"" Armstrong stared at him']"
svo	71	Philip Lombard	agent	went	go	39137	False	[71]	m	['He']	71	Philip Lombard	patient	[71]	m	['him']
svo	71	Philip Lombard	agent	raised	raise	39511	False	[71]	m	['He']	71	Philip Lombard	patient	[71]	m	['himself']
svo	93	William Henry Blore	agent	assure	assure	40132	False	[93]	m	['I']	93	William Henry Blore	patient	[93]	m	['you']
svo	93	William Henry Blore	agent	said	say	40151	False	[93]	m	['He']	94	Ethel Rogers	patient	[94]	f	['Seen anything of Rogers']
svo	125	Vera Elizabeth Claythorne	agent	said	say	40852	False	[125]	f	['she']	84	Edward George Armstrong	patient	[86]	m	['Thank you ...']
svo	76	Emily Brent	agent	said	say	41061	False	[76]	f	['Emily Brent']	84	Edward George Armstrong	patient	[86]	m	['Thank you']
svo	93	William Henry Blore	agent	said	say	41095	False	[157]	m	['Ex - Inspector Blore']	93	William Henry Blore	patient	[157]	m	['Know what I 'm thinking']
svo	93	William Henry Blore	agent	paused	pause	41677	False	[157]	m	['He']	93	William Henry Blore	patient	[157, 71]	m	['Hope you feel the same about me']
svo	93	William Henry Blore	agent	said	say	41679	False	[157]	m	['He']	93	William Henry Blore	patient	[157, 71]	m	['Hope you feel the same about me']
svo	93	William Henry Blore	agent	demanded	demand	41946	False	[157]	m	['I']	93	William Henry Blore	patient	[157]	m	['Blore']
svo	71	Philip Lombard	agent	going	go	42012	False	[71]	m	['I']	94	Ethel Rogers	patient	[2610, 2611, 94]	f	['to go the way of Rogers and the rest of them']
svo	125	Vera Elizabeth Claythorne	agent	prided	pride	42277	False	[125]	f	['she']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
svo	76	Emily Brent	agent	wanted	want	42797	True	[76]	f	['Emily Brent']	109	Beatrice Taylor	patient	[109]	f	['to let her in']
svo	76	Emily Brent	agent	like	like	43253	False	[76]	f	['I']	125	Vera Elizabeth Claythorne	patient	[125]	f	['to help Miss Claythorne']
svo	76	Emily Brent	agent	know	know	43263	True	[76]	f	['I']	125	Vera Elizabeth Claythorne	patient	[125]	f	['to help Miss Claythorne']
svo	76	Emily Brent	agent	please	please	43350	False	[76]	f	['you']	76	Emily Brent	patient	[76]	f	['Miss Brent']
svo	125	Vera Elizabeth Claythorne	agent	said	say	43416	False	[125]	f	['Vera']	76	Emily Brent	patient	[76]	f	['Thank you']
svo	109	Beatrice Taylor	agent	had	have	43567	False	[109]	f	['She']	109	Beatrice Taylor	patient	[109]	f	['to turn her head']
svo	109	Beatrice Taylor	agent	see	see	43576	False	[109]	f	['she']	109	Beatrice Taylor	patient	[109]	f	['her']
svo	125	Vera Elizabeth Claythorne	agent	go	go	43687	False	[125]	f	['I']	76	Emily Brent	patient	[76]	f	['her']
svo	84	Edward George Armstrong	agent	braced	brace	44541	False	[86]	m	['He']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	125	Vera Elizabeth Claythorne	agent	ask	ask	45340	False	[125]	f	['I']	125	Vera Elizabeth Claythorne	patient	[125]	f	['you']
svo	55	Lawrence John Wargrave	agent	went	go	45535	False	[55]	m	['He']	55	Lawrence John Wargrave	patient	[55]	m	['him']
svo	93	William Henry Blore	agent	said	say	45728	False	[157]	m	['Blore']	93	William Henry Blore	patient	[157, 2670, 2671]	m	['Seems to me its owner is the most likely person to know that']
svo	125	Vera Elizabeth Claythorne	agent	urged	urge	47804	False	[125]	f	['Vera Claythorne']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
svo	84	Edward George Armstrong	agent	commit	commit	48686	True	[86]	m	['Armstrong']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	84	Edward George Armstrong	agent	said	say	49606	False	[86]	m	['Armstrong']	71	Philip Lombard	patient	[71]	m	['Lombard swore']
svo	125	Vera Elizabeth Claythorne	agent	told	tell	50163	False	[125]	f	['She']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
svo	125	Vera Elizabeth Claythorne	agent	begin	begin	50281	False	[125]	f	['She']	69	Cyril Ogilvie Hamilton	patient	[146, 69, 68, 125]	m	['to think of Cornwall of Hugo of of what she 'd said to Cyril']
svo	125	Vera Elizabeth Claythorne	agent	amused	amuse	52863	False	[125]	f	['She']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
svo	84	Edward George Armstrong	agent	pretend	pretend	52897	False	[86]	m	['he']	84	Edward George Armstrong	patient	[86]	m	['to be mortally wounded himself']
svo	93	William Henry Blore	agent	murmured	murmur	54734	False	[93]	m	['Blore']	84	Edward George Armstrong	patient	[86]	m	['Rather giving himself away']
svo	94	Ethel Rogers	agent	overslept	oversleep	54814	False	[94]	f	['she']	94	Ethel Rogers	patient	[94]	f	['herself']
svo	93	William Henry Blore	agent	said	say	55559	False	[93]	m	['Blore']	125	Vera Elizabeth Claythorne	patient	[125]	f	['you']
svo	93	William Henry Blore	agent	began	begin	55614	False	[93]	m	['Blore']	93	William Henry Blore	patient	[93, 189]	m	['to make his way up the steep slope to the house']
svo	125	Vera Elizabeth Claythorne	agent	got	get	55772	False	[125]	f	['You']	84	Edward George Armstrong	patient	[0, 86]	m	['to admit that if it 's true , I ca n't possibly have had anything to do with Armstrong 's disappearance']
svo	84	Edward George Armstrong	agent	hide	hide	56734	False	[86]	m	['he']	84	Edward George Armstrong	patient	[86]	m	['himself']
svo	84	Edward George Armstrong	agent	find	find	56757	True	[86]	m	['you']	84	Edward George Armstrong	patient	[86]	m	['him']
svo	84	Edward George Armstrong	agent	find	find	56765	True	[86]	m	['you']	84	Edward George Armstrong	patient	[86]	m	['him']
svo	125	Vera Elizabeth Claythorne	agent	wanted	want	58360	False	[125]	f	['She']	125	Vera Elizabeth Claythorne	patient	[125]	f	['to throw herself on her bed and sleep and sleep and sleep']
svo	125	Vera Elizabeth Claythorne	agent	mind	mind	58389	True	[125]	f	['she']	125	Vera Elizabeth Claythorne	patient	[125]	f	['her']
svo	173	Thomas Legge	agent	said	say	61240	False	[173]	m	['Legge']	173	Thomas Legge	patient	[173, 174]	m	['Care to know what I think , Maine']
svo	56	Owen	agent	spirited	spirit	61531	False	[127]		['he']	56	Owen	patient	[127]		['himself']
svo	84	Edward George Armstrong	agent	managed	manage	62047	False	[86]	m	['Armstrong']	84	Edward George Armstrong	patient	[209, 86]	m	['to polish off the other three before he went into the sea that night']
svo	125	Vera Elizabeth Claythorne	agent	hanged	hang	62411	False	[125]	f	['she']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
svo	125	Vera Elizabeth Claythorne	agent	hanged	hang	66338	False	[125]	f	['Vera Claythorne']	125	Vera Elizabeth Claythorne	patient	[125]	f	['herself']
